#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RPE65	IMPDH1	9606.ENSP00000262340	9606.ENSP00000345096	0	0	0	0	0.053	0	0	0.816	0.818
RPE65	RD3	9606.ENSP00000262340	9606.ENSP00000355969	0	0	0	0	0	0	0	0.840	0.840
RPE65	RPGR	9606.ENSP00000262340	9606.ENSP00000495537	0	0	0	0	0	0	0	0.843	0.843
RPE65	PDE6B	9606.ENSP00000262340	9606.ENSP00000420295	0	0	0	0	0.067	0	0	0.842	0.846
RPE65	CEP290	9606.ENSP00000262340	9606.ENSP00000448012	0	0	0	0	0	0	0	0.848	0.848
RPE65	SPATA7	9606.ENSP00000262340	9606.ENSP00000377176	0	0	0	0	0.061	0	0	0.857	0.860
RPE65	RPGRIP1	9606.ENSP00000262340	9606.ENSP00000382895	0	0	0	0	0	0	0	0.861	0.861
RPE65	ABCA4	9606.ENSP00000262340	9606.ENSP00000359245	0	0	0	0	0.052	0	0	0.866	0.868
RPE65	BEST1	9606.ENSP00000262340	9606.ENSP00000399709	0	0	0	0	0	0	0	0.891	0.891
RPE65	MERTK	9606.ENSP00000262340	9606.ENSP00000295408	0	0	0	0	0	0	0	0.896	0.896
RPE65	RHO	9606.ENSP00000262340	9606.ENSP00000296271	0	0	0	0	0.089	0	0	0.911	0.916
RPE65	RLBP1	9606.ENSP00000262340	9606.ENSP00000268125	0	0	0	0	0.048	0	0	0.924	0.925
RPE65	RDH12	9606.ENSP00000262340	9606.ENSP00000449079	0	0	0	0	0.059	0	0	0.931	0.932
RPE65	LRAT	9606.ENSP00000262340	9606.ENSP00000337224	0	0	0	0	0.056	0	0.900	0.976	0.997
RPGR	IMPG2	9606.ENSP00000495537	9606.ENSP00000193391	0	0	0	0	0	0	0	0.703	0.703
RPGR	RP2	9606.ENSP00000495537	9606.ENSP00000218340	0	0	0	0	0.172	0	0	0.377	0.462
RPGR	ARL2BP	9606.ENSP00000495537	9606.ENSP00000219204	0	0	0	0	0	0	0	0.505	0.505
RPGR	CRX	9606.ENSP00000495537	9606.ENSP00000221996	0	0	0	0	0	0	0	0.756	0.756
RPGR	TULP1	9606.ENSP00000495537	9606.ENSP00000229771	0	0	0	0	0	0	0	0.758	0.758
RPGR	GUCA1B	9606.ENSP00000495537	9606.ENSP00000230361	0	0	0	0	0	0	0	0.599	0.599
RPGR	BBS2	9606.ENSP00000495537	9606.ENSP00000245157	0	0	0	0	0.048	0	0	0.476	0.479
RPGR	CNGB1	9606.ENSP00000495537	9606.ENSP00000251102	0	0	0	0	0.045	0	0	0.770	0.771
RPGR	GUCY2D	9606.ENSP00000495537	9606.ENSP00000254854	0	0	0	0	0	0	0	0.720	0.720
RPGR	PDE6A	9606.ENSP00000495537	9606.ENSP00000255266	0	0	0	0	0.068	0	0	0.769	0.775
RPGR	IFT172	9606.ENSP00000495537	9606.ENSP00000260570	0	0	0	0	0	0	0	0.532	0.532
RPGR	ARL3	9606.ENSP00000495537	9606.ENSP00000260746	0	0	0	0	0.042	0.058	0	0.688	0.694
RPGR	RPE65	9606.ENSP00000495537	9606.ENSP00000262340	0	0	0	0	0	0	0	0.843	0.843
RPGR	RLBP1	9606.ENSP00000495537	9606.ENSP00000268125	0	0	0	0	0	0	0	0.555	0.555
RPGR	ROM1	9606.ENSP00000495537	9606.ENSP00000278833	0	0	0	0	0	0	0	0.614	0.614
RPGR	C8orf37	9606.ENSP00000495537	9606.ENSP00000286688	0	0	0	0	0.042	0	0	0.580	0.580
RPGR	MERTK	9606.ENSP00000495537	9606.ENSP00000295408	0	0	0	0	0.055	0.078	0	0.664	0.682
RPGR	RHO	9606.ENSP00000495537	9606.ENSP00000296271	0	0	0	0	0	0	0	0.858	0.858
RPGR	RP9	9606.ENSP00000495537	9606.ENSP00000297157	0	0	0	0	0.060	0	0	0.744	0.749
RPGR	CA4	9606.ENSP00000495537	9606.ENSP00000300900	0	0	0	0	0	0	0	0.531	0.531
RPGR	USH2A	9606.ENSP00000495537	9606.ENSP00000305941	0	0	0	0	0.055	0.047	0	0.780	0.784
RPGR	SNRNP200	9606.ENSP00000495537	9606.ENSP00000317123	0	0	0	0	0	0	0	0.693	0.693
RPGR	BBS1	9606.ENSP00000495537	9606.ENSP00000317469	0	0	0	0	0	0	0	0.587	0.587
RPGR	ZNF513	9606.ENSP00000495537	9606.ENSP00000318373	0	0	0	0	0	0.049	0	0.652	0.655
RPGR	PDE6G	9606.ENSP00000495537	9606.ENSP00000328412	0	0	0	0	0	0	0	0.596	0.596
RPGR	CLRN1	9606.ENSP00000495537	9606.ENSP00000329158	0	0	0	0	0	0	0	0.480	0.480
RPGR	PCARE	9606.ENSP00000495537	9606.ENSP00000332809	0	0	0	0	0	0	0	0.748	0.748
RPGR	FSCN2	9606.ENSP00000495537	9606.ENSP00000334665	0	0	0	0	0	0	0	0.726	0.726
RPGR	TMEM216	9606.ENSP00000495537	9606.ENSP00000334844	0	0	0	0	0	0	0	0.405	0.405
RPGR	LRAT	9606.ENSP00000495537	9606.ENSP00000337224	0	0	0	0	0	0	0	0.447	0.447
RPGR	CERKL	9606.ENSP00000495537	9606.ENSP00000341159	0	0	0	0	0	0	0	0.787	0.787
RPGR	KLHL7	9606.ENSP00000495537	9606.ENSP00000343273	0	0	0	0	0	0	0	0.625	0.625
RPGR	OFD1	9606.ENSP00000495537	9606.ENSP00000344314	0	0	0	0	0.174	0.047	0	0.680	0.726
RPGR	IMPDH1	9606.ENSP00000495537	9606.ENSP00000345096	0	0	0	0	0.063	0	0	0.733	0.739
RPGR	MAK	9606.ENSP00000495537	9606.ENSP00000346484	0	0	0	0	0.150	0	0	0.420	0.486
RPGR	CHM	9606.ENSP00000495537	9606.ENSP00000350386	0	0	0	0	0.086	0	0	0.425	0.452
RPGR	DHDDS	9606.ENSP00000495537	9606.ENSP00000353104	0	0	0	0	0	0	0	0.476	0.476
RPGR	TOPORS	9606.ENSP00000495537	9606.ENSP00000353735	0	0	0	0	0.074	0	0	0.709	0.719
RPGR	SEMA4A	9606.ENSP00000495537	9606.ENSP00000357265	0	0	0	0	0	0	0	0.663	0.663
RPGR	ABCA4	9606.ENSP00000495537	9606.ENSP00000359245	0	0	0	0	0.057	0.062	0	0.899	0.903
RPGR	EYS	9606.ENSP00000495537	9606.ENSP00000359655	0	0	0	0	0	0.071	0	0.832	0.837
RPGR	INPP5E	9606.ENSP00000495537	9606.ENSP00000360777	0	0	0	0	0.042	0.422	0	0.240	0.543
RPGR	CACNA1F	9606.ENSP00000495537	9606.ENSP00000365441	0	0	0	0	0.090	0	0	0.843	0.851
RPGR	CYP4V2	9606.ENSP00000495537	9606.ENSP00000368079	0	0	0	0	0	0	0	0.445	0.445
RPGR	RP1L1	9606.ENSP00000495537	9606.ENSP00000371923	0	0	0	0	0	0.071	0	0.583	0.596
RPGR	LCA5	9606.ENSP00000495537	9606.ENSP00000376686	0	0	0	0	0.048	0	0	0.569	0.572
RPGR	SPATA7	9606.ENSP00000495537	9606.ENSP00000377176	0	0	0	0	0.120	0.259	0	0.789	0.850
RPGR	RPGRIP1	9606.ENSP00000495537	9606.ENSP00000382895	0	0	0	0	0.054	0.977	0	0.999	0.999
RPGR	CNGA1	9606.ENSP00000495537	9606.ENSP00000384264	0	0	0	0	0	0.158	0	0.693	0.730
RPGR	FAM161A	9606.ENSP00000495537	9606.ENSP00000385158	0	0	0	0	0.049	0	0	0.613	0.616
RPGR	SAG	9606.ENSP00000495537	9606.ENSP00000386444	0	0	0	0	0	0	0	0.529	0.529
RPGR	BEST1	9606.ENSP00000495537	9606.ENSP00000399709	0	0	0	0	0.056	0	0	0.746	0.749
RPGR	CC2D2A	9606.ENSP00000495537	9606.ENSP00000403465	0	0	0	0	0.094	0	0	0.619	0.641
RPGR	IFT140	9606.ENSP00000495537	9606.ENSP00000406012	0	0	0	0	0	0	0	0.418	0.418
RPGR	PDE6B	9606.ENSP00000495537	9606.ENSP00000420295	0	0	0	0	0.068	0	0	0.788	0.794
RPGR	PROM1	9606.ENSP00000495537	9606.ENSP00000426809	0	0	0	0	0.044	0	0	0.535	0.536
RPGR	CEP290	9606.ENSP00000495537	9606.ENSP00000448012	0	0	0	0	0.110	0.315	0	0.971	0.981
RPGR	RDH12	9606.ENSP00000495537	9606.ENSP00000449079	0	0	0	0	0	0.091	0	0.750	0.763
RPGR	RAX2	9606.ENSP00000495537	9606.ENSP00000450456	0	0	0	0	0.048	0	0	0.507	0.510
RPGR	NRL	9606.ENSP00000495537	9606.ENSP00000454062	0	0	0	0	0	0	0	0.690	0.690
RPGR	PRCD	9606.ENSP00000495537	9606.ENSP00000467661	0	0	0	0	0	0	0	0.748	0.748
RPGR	TTC8	9606.ENSP00000495537	9606.ENSP00000482306	0	0	0	0	0.055	0.045	0	0.634	0.641
RPGR	NR2E3	9606.ENSP00000495537	9606.ENSP00000482504	0	0	0	0	0	0	0	0.721	0.721
RPGR	IDH3B	9606.ENSP00000495537	9606.ENSP00000482773	0	0	0	0	0	0	0	0.592	0.592
RPGRIP1	CRX	9606.ENSP00000382895	9606.ENSP00000221996	0	0	0	0	0.049	0	0	0.858	0.859
RPGRIP1	TULP1	9606.ENSP00000382895	9606.ENSP00000229771	0	0	0	0	0.059	0	0	0.867	0.870
RPGRIP1	GUCA1B	9606.ENSP00000382895	9606.ENSP00000230361	0	0	0	0	0.123	0.071	0	0.620	0.663
RPGRIP1	BBS2	9606.ENSP00000382895	9606.ENSP00000245157	0	0	0	0	0	0	0	0.511	0.511
RPGRIP1	CNGB1	9606.ENSP00000382895	9606.ENSP00000251102	0	0	0	0	0.074	0	0	0.568	0.583
RPGRIP1	GUCY2D	9606.ENSP00000382895	9606.ENSP00000254854	0	0	0	0	0.122	0	0	0.940	0.945
RPGRIP1	PDE6A	9606.ENSP00000382895	9606.ENSP00000255266	0	0	0	0	0.086	0.062	0	0.584	0.612
RPGRIP1	ARL3	9606.ENSP00000382895	9606.ENSP00000260746	0	0	0	0	0.074	0.132	0	0.383	0.461
RPGRIP1	RPE65	9606.ENSP00000382895	9606.ENSP00000262340	0	0	0	0	0	0	0	0.861	0.861
RPGRIP1	PITPNM3	9606.ENSP00000382895	9606.ENSP00000262483	0	0	0	0	0	0.066	0	0.716	0.723
RPGRIP1	ROM1	9606.ENSP00000382895	9606.ENSP00000278833	0	0	0	0	0.098	0	0	0.545	0.572
RPGRIP1	C8orf37	9606.ENSP00000382895	9606.ENSP00000286688	0	0	0	0	0	0	0	0.610	0.610
RPGRIP1	MERTK	9606.ENSP00000382895	9606.ENSP00000295408	0	0	0	0	0	0.071	0	0.670	0.680
RPGRIP1	RHO	9606.ENSP00000382895	9606.ENSP00000296271	0	0	0	0	0.067	0	0	0.518	0.532
RPGRIP1	USH2A	9606.ENSP00000382895	9606.ENSP00000305941	0	0	0	0	0	0	0	0.607	0.607
RPGRIP1	BBS1	9606.ENSP00000382895	9606.ENSP00000317469	0	0	0	0	0	0	0	0.487	0.487
RPGRIP1	PCARE	9606.ENSP00000382895	9606.ENSP00000332809	0	0	0	0	0.103	0	0	0.447	0.482
RPGRIP1	FSCN2	9606.ENSP00000382895	9606.ENSP00000334665	0	0	0	0	0.046	0	0	0.475	0.478
RPGRIP1	TMEM216	9606.ENSP00000382895	9606.ENSP00000334844	0	0	0	0	0.082	0	0	0.505	0.526
RPGRIP1	LRAT	9606.ENSP00000382895	9606.ENSP00000337224	0	0	0	0	0	0	0	0.806	0.806
RPGRIP1	CERKL	9606.ENSP00000382895	9606.ENSP00000341159	0	0	0	0	0.098	0	0	0.624	0.646
RPGRIP1	OFD1	9606.ENSP00000382895	9606.ENSP00000344314	0	0	0	0	0	0.089	0	0.463	0.490
RPGRIP1	IMPDH1	9606.ENSP00000382895	9606.ENSP00000345096	0	0	0	0	0	0	0	0.773	0.773
RPGRIP1	TOPORS	9606.ENSP00000382895	9606.ENSP00000353735	0	0	0	0	0	0	0	0.431	0.431
RPGRIP1	RD3	9606.ENSP00000382895	9606.ENSP00000355969	0	0	0	0	0	0	0	0.860	0.860
RPGRIP1	SEMA4A	9606.ENSP00000382895	9606.ENSP00000357265	0	0	0	0	0.044	0	0	0.640	0.641
RPGRIP1	ABCA4	9606.ENSP00000382895	9606.ENSP00000359245	0	0	0	0	0.060	0.046	0	0.776	0.782
RPGRIP1	EYS	9606.ENSP00000382895	9606.ENSP00000359655	0	0	0	0	0	0.045	0	0.550	0.552
RPGRIP1	CACNA1F	9606.ENSP00000382895	9606.ENSP00000365441	0	0	0	0	0.079	0	0	0.436	0.458
RPGRIP1	RP1L1	9606.ENSP00000382895	9606.ENSP00000371923	0	0	0	0	0.049	0	0	0.492	0.497
RPGRIP1	LCA5	9606.ENSP00000382895	9606.ENSP00000376686	0	0	0	0	0	0	0	0.895	0.895
RPGRIP1	SPATA7	9606.ENSP00000382895	9606.ENSP00000377176	0	0	0	0	0.060	0.259	0	0.935	0.951
RPGRIP1	CFAP410	9606.ENSP00000382895	9606.ENSP00000381047	0	0	0	0	0	0	0	0.400	0.400
RPGRIP1	TTC8	9606.ENSP00000382895	9606.ENSP00000482306	0	0	0	0	0	0.045	0	0.406	0.409
RPGRIP1	CNGA1	9606.ENSP00000382895	9606.ENSP00000384264	0	0	0	0	0.086	0.063	0	0.448	0.485
RPGRIP1	BEST1	9606.ENSP00000382895	9606.ENSP00000399709	0	0	0	0	0.084	0	0	0.493	0.515
RPGRIP1	IFT140	9606.ENSP00000382895	9606.ENSP00000406012	0	0	0	0	0	0	0	0.518	0.518
RPGRIP1	PROM1	9606.ENSP00000382895	9606.ENSP00000426809	0	0	0	0	0	0	0	0.520	0.520
RPGRIP1	NRL	9606.ENSP00000382895	9606.ENSP00000454062	0	0	0	0	0.044	0	0	0.543	0.545
RPGRIP1	PRCD	9606.ENSP00000382895	9606.ENSP00000467661	0	0	0	0	0	0	0	0.553	0.553
RPGRIP1	NR2E3	9606.ENSP00000382895	9606.ENSP00000482504	0	0	0	0	0.244	0.045	0	0.475	0.588
RPGRIP1	FAM161A	9606.ENSP00000382895	9606.ENSP00000385158	0	0	0	0	0	0.071	0	0.594	0.607
RPGRIP1	CC2D2A	9606.ENSP00000382895	9606.ENSP00000403465	0	0	0	0	0.130	0	0	0.601	0.638
RPGRIP1	PDE6B	9606.ENSP00000382895	9606.ENSP00000420295	0	0	0	0	0.086	0.062	0	0.641	0.665
RPGRIP1	RAX2	9606.ENSP00000382895	9606.ENSP00000450456	0	0	0	0	0.064	0.065	0	0.712	0.726
RPGRIP1	RDH12	9606.ENSP00000382895	9606.ENSP00000449079	0	0	0	0	0.074	0	0	0.862	0.866
RPGRIP1	CEP290	9606.ENSP00000382895	9606.ENSP00000448012	0	0	0	0	0	0.095	0	0.948	0.951
RPGRIP1	RPGR	9606.ENSP00000382895	9606.ENSP00000495537	0	0	0	0	0.054	0.977	0	0.999	0.999
SAG	CRX	9606.ENSP00000386444	9606.ENSP00000221996	0	0	0	0	0.173	0	0	0.543	0.606
SAG	GUCA1B	9606.ENSP00000386444	9606.ENSP00000230361	0	0	0	0	0.114	0	0	0.566	0.599
SAG	CNGB1	9606.ENSP00000386444	9606.ENSP00000251102	0	0	0	0	0.079	0	0	0.429	0.452
SAG	GUCY2D	9606.ENSP00000386444	9606.ENSP00000254854	0	0	0	0	0.124	0	0	0.441	0.489
SAG	PDE6A	9606.ENSP00000386444	9606.ENSP00000255266	0	0	0	0	0.236	0.045	0	0.388	0.515
SAG	RPE65	9606.ENSP00000386444	9606.ENSP00000262340	0	0	0	0	0.061	0	0	0.661	0.669
SAG	RLBP1	9606.ENSP00000386444	9606.ENSP00000268125	0	0	0	0	0.058	0	0	0.460	0.470
SAG	ROM1	9606.ENSP00000386444	9606.ENSP00000278833	0	0	0	0	0.228	0	0	0.645	0.714
SAG	RHO	9606.ENSP00000386444	9606.ENSP00000296271	0	0	0	0	0.291	0.564	0.900	0.999	0.999
SAG	KIF3B	9606.ENSP00000386444	9606.ENSP00000364864	0	0	0	0	0	0	0	0.469	0.469
SAG	CNGA1	9606.ENSP00000386444	9606.ENSP00000384264	0	0	0	0	0.086	0	0	0.406	0.434
SAG	NRL	9606.ENSP00000386444	9606.ENSP00000454062	0	0	0	0	0.152	0	0	0.397	0.467
SAG	PDE6B	9606.ENSP00000386444	9606.ENSP00000420295	0	0	0	0	0.061	0.045	0	0.466	0.479
SAG	RPGR	9606.ENSP00000386444	9606.ENSP00000495537	0	0	0	0	0	0	0	0.529	0.529
SAG	RBP3	9606.ENSP00000386444	9606.ENSP00000463151	0	0	0	0	0.148	0	0	0.781	0.805
SAMD11	ZNF408	9606.ENSP00000342313	9606.ENSP00000309606	0	0	0	0	0	0.063	0	0.396	0.410
SAMD11	NR2E3	9606.ENSP00000342313	9606.ENSP00000482504	0	0	0	0	0	0.051	0	0.403	0.409
SEMA4A	IMPG2	9606.ENSP00000357265	9606.ENSP00000193391	0	0	0	0	0	0	0	0.706	0.706
SEMA4A	CRX	9606.ENSP00000357265	9606.ENSP00000221996	0	0	0	0	0	0	0	0.696	0.696
SEMA4A	TULP1	9606.ENSP00000357265	9606.ENSP00000229771	0	0	0	0	0	0	0	0.670	0.670
SEMA4A	GUCA1B	9606.ENSP00000357265	9606.ENSP00000230361	0	0	0	0	0	0	0	0.686	0.686
SEMA4A	CNGB1	9606.ENSP00000357265	9606.ENSP00000251102	0	0	0	0	0	0	0	0.622	0.622
SEMA4A	GUCY2D	9606.ENSP00000357265	9606.ENSP00000254854	0	0	0	0	0.062	0.091	0	0.705	0.726
SEMA4A	PDE6A	9606.ENSP00000357265	9606.ENSP00000255266	0	0	0	0	0	0	0	0.627	0.627
SEMA4A	RPE65	9606.ENSP00000357265	9606.ENSP00000262340	0	0	0	0	0	0	0	0.611	0.611
SEMA4A	PITPNM3	9606.ENSP00000357265	9606.ENSP00000262483	0	0	0	0	0	0	0	0.767	0.767
SEMA4A	ROM1	9606.ENSP00000357265	9606.ENSP00000278833	0	0	0	0	0	0	0	0.461	0.461
SEMA4A	C8orf37	9606.ENSP00000357265	9606.ENSP00000286688	0	0	0	0	0	0	0	0.587	0.587
SEMA4A	MERTK	9606.ENSP00000357265	9606.ENSP00000295408	0	0	0	0	0	0.054	0	0.534	0.540
SEMA4A	RP9	9606.ENSP00000357265	9606.ENSP00000297157	0	0	0	0	0	0	0	0.676	0.676
SEMA4A	CA4	9606.ENSP00000357265	9606.ENSP00000300900	0	0	0	0	0.059	0	0	0.596	0.603
SEMA4A	SNRNP200	9606.ENSP00000357265	9606.ENSP00000317123	0	0	0	0	0	0	0	0.641	0.641
SEMA4A	ZNF513	9606.ENSP00000357265	9606.ENSP00000318373	0	0	0	0	0.062	0.045	0	0.712	0.719
SEMA4A	PDE6G	9606.ENSP00000357265	9606.ENSP00000328412	0	0	0	0	0.063	0	0	0.652	0.659
SEMA4A	PCARE	9606.ENSP00000357265	9606.ENSP00000332809	0	0	0	0	0	0	0	0.688	0.688
SEMA4A	FSCN2	9606.ENSP00000357265	9606.ENSP00000334665	0	0	0	0	0.042	0	0	0.712	0.712
SEMA4A	CERKL	9606.ENSP00000357265	9606.ENSP00000341159	0	0	0	0	0	0	0	0.747	0.747
SEMA4A	KLHL7	9606.ENSP00000357265	9606.ENSP00000343273	0	0	0	0	0	0	0	0.660	0.660
SEMA4A	IMPDH1	9606.ENSP00000357265	9606.ENSP00000345096	0	0	0	0	0.053	0	0	0.652	0.656
SEMA4A	DHDDS	9606.ENSP00000357265	9606.ENSP00000353104	0	0	0	0	0	0	0	0.400	0.400
SEMA4A	TOPORS	9606.ENSP00000357265	9606.ENSP00000353735	0	0	0	0	0	0	0	0.662	0.662
SEMA4A	FAM161A	9606.ENSP00000357265	9606.ENSP00000385158	0	0	0	0	0	0	0	0.417	0.416
SEMA4A	SPATA7	9606.ENSP00000357265	9606.ENSP00000377176	0	0	0	0	0	0	0	0.446	0.446
SEMA4A	PDE6B	9606.ENSP00000357265	9606.ENSP00000420295	0	0	0	0	0	0	0	0.489	0.489
SEMA4A	NRL	9606.ENSP00000357265	9606.ENSP00000454062	0	0	0	0	0	0	0	0.587	0.587
SEMA4A	CNGA1	9606.ENSP00000357265	9606.ENSP00000384264	0	0	0	0	0	0	0	0.593	0.593
SEMA4A	TTC8	9606.ENSP00000357265	9606.ENSP00000482306	0	0	0	0	0	0.048	0	0.593	0.595
SEMA4A	NR2E3	9606.ENSP00000357265	9606.ENSP00000482504	0	0	0	0	0	0	0	0.596	0.596
SEMA4A	PROM1	9606.ENSP00000357265	9606.ENSP00000426809	0	0	0	0	0	0	0	0.627	0.627
SEMA4A	IDH3B	9606.ENSP00000357265	9606.ENSP00000482773	0	0	0	0	0	0	0	0.640	0.640
SEMA4A	RPGRIP1	9606.ENSP00000357265	9606.ENSP00000382895	0	0	0	0	0.044	0	0	0.640	0.641
SEMA4A	BEST1	9606.ENSP00000357265	9606.ENSP00000399709	0	0	0	0	0.067	0	0	0.637	0.646
SEMA4A	RPGR	9606.ENSP00000357265	9606.ENSP00000495537	0	0	0	0	0	0	0	0.663	0.663
SEMA4A	EYS	9606.ENSP00000357265	9606.ENSP00000359655	0	0	0	0	0	0	0	0.666	0.666
SEMA4A	RDH12	9606.ENSP00000357265	9606.ENSP00000449079	0	0	0	0	0.047	0	0	0.667	0.669
SEMA4A	PRCD	9606.ENSP00000357265	9606.ENSP00000467661	0	0	0	0	0	0	0	0.691	0.691
SEMA4A	RAX2	9606.ENSP00000357265	9606.ENSP00000450456	0	0	0	0	0	0	0	0.692	0.692
SEMA4A	ABCA4	9606.ENSP00000357265	9606.ENSP00000359245	0	0	0	0	0	0.045	0	0.731	0.732
SLC7A14	RP9	9606.ENSP00000231706	9606.ENSP00000297157	0	0	0	0	0	0	0	0.461	0.461
SNRNP200	IMPG2	9606.ENSP00000317123	9606.ENSP00000193391	0	0	0	0	0	0	0	0.686	0.686
SNRNP200	CRX	9606.ENSP00000317123	9606.ENSP00000221996	0	0	0	0	0	0	0	0.583	0.583
SNRNP200	TULP1	9606.ENSP00000317123	9606.ENSP00000229771	0	0	0	0	0.067	0	0	0.626	0.636
SNRNP200	GUCA1B	9606.ENSP00000317123	9606.ENSP00000230361	0	0	0	0	0.049	0.045	0	0.682	0.685
SNRNP200	CNGB1	9606.ENSP00000317123	9606.ENSP00000251102	0	0	0	0	0	0	0	0.644	0.644
SNRNP200	PDE6A	9606.ENSP00000317123	9606.ENSP00000255266	0	0	0	0	0	0	0	0.682	0.682
SNRNP200	RPE65	9606.ENSP00000317123	9606.ENSP00000262340	0	0	0	0	0	0	0	0.625	0.625
SNRNP200	DHX38	9606.ENSP00000317123	9606.ENSP00000268482	0	0	0	0	0.083	0.995	0	0.906	0.999
SNRNP200	ROM1	9606.ENSP00000317123	9606.ENSP00000278833	0	0	0	0	0	0	0	0.607	0.607
SNRNP200	MERTK	9606.ENSP00000317123	9606.ENSP00000295408	0	0	0	0	0	0.048	0	0.600	0.602
SNRNP200	RHO	9606.ENSP00000317123	9606.ENSP00000296271	0	0	0	0	0	0	0	0.454	0.454
SNRNP200	RP9	9606.ENSP00000317123	9606.ENSP00000297157	0	0	0	0	0.049	0	0	0.831	0.832
SNRNP200	CA4	9606.ENSP00000317123	9606.ENSP00000300900	0	0	0	0	0	0	0	0.564	0.564
SNRNP200	USH2A	9606.ENSP00000317123	9606.ENSP00000305941	0	0	0	0	0	0	0	0.454	0.454
SNRNP200	DHDDS	9606.ENSP00000317123	9606.ENSP00000353104	0.089	0	0	0	0	0	0	0.395	0.425
SNRNP200	FAM161A	9606.ENSP00000317123	9606.ENSP00000385158	0	0	0	0	0.100	0	0	0.403	0.439
SNRNP200	PROM1	9606.ENSP00000317123	9606.ENSP00000426809	0	0	0	0	0	0	0	0.475	0.475
SNRNP200	PDE6B	9606.ENSP00000317123	9606.ENSP00000420295	0	0	0	0	0	0	0	0.532	0.532
SNRNP200	TTC8	9606.ENSP00000317123	9606.ENSP00000482306	0	0	0	0	0	0.045	0	0.561	0.562
SNRNP200	SPATA7	9606.ENSP00000317123	9606.ENSP00000377176	0	0	0	0	0	0	0	0.562	0.562
SNRNP200	NRL	9606.ENSP00000317123	9606.ENSP00000454062	0	0	0	0	0	0	0	0.616	0.616
SNRNP200	SEMA4A	9606.ENSP00000317123	9606.ENSP00000357265	0	0	0	0	0	0	0	0.641	0.641
SNRNP200	BEST1	9606.ENSP00000317123	9606.ENSP00000399709	0	0	0	0	0	0	0	0.647	0.647
SNRNP200	ABCA4	9606.ENSP00000317123	9606.ENSP00000359245	0	0	0	0	0	0	0	0.653	0.653
SNRNP200	CNGA1	9606.ENSP00000317123	9606.ENSP00000384264	0	0	0	0	0	0	0	0.655	0.655
SNRNP200	IDH3B	9606.ENSP00000317123	9606.ENSP00000482773	0	0	0	0	0.067	0	0	0.657	0.666
SNRNP200	NR2E3	9606.ENSP00000317123	9606.ENSP00000482504	0	0	0	0	0	0	0	0.667	0.667
SNRNP200	PDE6G	9606.ENSP00000317123	9606.ENSP00000328412	0	0	0	0	0	0	0	0.668	0.668
SNRNP200	RDH12	9606.ENSP00000317123	9606.ENSP00000449079	0	0	0	0	0	0.045	0	0.687	0.688
SNRNP200	RPGR	9606.ENSP00000317123	9606.ENSP00000495537	0	0	0	0	0	0	0	0.693	0.693
SNRNP200	PRCD	9606.ENSP00000317123	9606.ENSP00000467661	0	0	0	0	0	0	0	0.694	0.694
SNRNP200	PCARE	9606.ENSP00000317123	9606.ENSP00000332809	0	0	0	0	0	0	0	0.702	0.702
SNRNP200	CERKL	9606.ENSP00000317123	9606.ENSP00000341159	0	0	0	0	0	0	0	0.710	0.710
SNRNP200	FSCN2	9606.ENSP00000317123	9606.ENSP00000334665	0	0	0	0	0	0	0	0.710	0.710
SNRNP200	IMPDH1	9606.ENSP00000317123	9606.ENSP00000345096	0	0	0	0	0.069	0	0	0.708	0.716
SNRNP200	EYS	9606.ENSP00000317123	9606.ENSP00000359655	0	0	0	0	0	0.047	0	0.727	0.729
SNRNP200	KLHL7	9606.ENSP00000317123	9606.ENSP00000343273	0	0	0	0	0.042	0.066	0	0.729	0.737
SNRNP200	TOPORS	9606.ENSP00000317123	9606.ENSP00000353735	0	0	0	0	0	0	0	0.741	0.741
SNRNP200	ZNF513	9606.ENSP00000317123	9606.ENSP00000318373	0	0	0	0	0	0	0	0.748	0.748
SNRNP200	CWC27	9606.ENSP00000317123	9606.ENSP00000370460	0	0	0	0	0.073	0.991	0.900	0.688	0.999
SPATA7	IMPG2	9606.ENSP00000377176	9606.ENSP00000193391	0	0	0	0	0	0	0	0.655	0.655
SPATA7	CRX	9606.ENSP00000377176	9606.ENSP00000221996	0	0	0	0	0	0	0	0.818	0.818
SPATA7	TULP1	9606.ENSP00000377176	9606.ENSP00000229771	0	0	0	0	0	0	0	0.860	0.860
SPATA7	GUCA1B	9606.ENSP00000377176	9606.ENSP00000230361	0	0	0	0	0	0	0	0.649	0.649
SPATA7	CNGB1	9606.ENSP00000377176	9606.ENSP00000251102	0	0	0	0	0	0	0	0.530	0.530
SPATA7	GUCY2D	9606.ENSP00000377176	9606.ENSP00000254854	0	0	0	0	0	0	0	0.721	0.721
SPATA7	PDE6A	9606.ENSP00000377176	9606.ENSP00000255266	0	0	0	0	0	0	0	0.543	0.543
SPATA7	RPE65	9606.ENSP00000377176	9606.ENSP00000262340	0	0	0	0	0.061	0	0	0.857	0.860
SPATA7	RLBP1	9606.ENSP00000377176	9606.ENSP00000268125	0	0	0	0	0	0	0	0.431	0.431
SPATA7	ROM1	9606.ENSP00000377176	9606.ENSP00000278833	0	0	0	0	0	0	0	0.527	0.527
